"Literal",Code
"stoutenburg",http://www.gemeentegeschiedenis.nl/amco/10438
"stramproy",http://www.gemeentegeschiedenis.nl/amco/11186
"stratum",http://www.gemeentegeschiedenis.nl/amco/10172
"streefkerk",http://www.gemeentegeschiedenis.nl/amco/11105
"strevelshoek",http://www.gemeentegeschiedenis.nl/amco/10553
"strijen",http://www.gemeentegeschiedenis.nl/amco/10558
"strijensas",http://www.gemeentegeschiedenis.nl/amco/11429
"strijp",http://www.gemeentegeschiedenis.nl/amco/10521
"strucht",http://www.gemeentegeschiedenis.nl/amco/11034
"surhuizum",http://www.gemeentegeschiedenis.nl/amco/11326
"susteren",http://www.gemeentegeschiedenis.nl/amco/10457
"swalmen",http://www.gemeentegeschiedenis.nl/amco/10474
"teckop",http://www.gemeentegeschiedenis.nl/amco/10499
"tegelen",http://www.gemeentegeschiedenis.nl/amco/11333
"tempel",http://www.gemeentegeschiedenis.nl/amco/10175
"ten boer",http://www.gemeentegeschiedenis.nl/amco/10891
"ter aar",http://www.gemeentegeschiedenis.nl/amco/11104
"ter neuzen",http://www.gemeentegeschiedenis.nl/amco/10704
"terborg",http://www.gemeentegeschiedenis.nl/amco/10034
"terheijden",http://www.gemeentegeschiedenis.nl/amco/10905
"termunten",http://www.gemeentegeschiedenis.nl/amco/11023
"ternaard",http://www.gemeentegeschiedenis.nl/amco/10129
"terneuzen",http://www.gemeentegeschiedenis.nl/amco/10704
"terschelling",http://www.gemeentegeschiedenis.nl/amco/11210
"teteringen",http://www.gemeentegeschiedenis.nl/amco/10677
"texel",http://www.gemeentegeschiedenis.nl/amco/10237
"teylingen",http://www.gemeentegeschiedenis.nl/amco/10017
"thamen",http://www.gemeentegeschiedenis.nl/amco/10403
"tholen",http://www.gemeentegeschiedenis.nl/amco/10376
"thorn",http://www.gemeentegeschiedenis.nl/amco/11195
"tiel",http://www.gemeentegeschiedenis.nl/amco/10027
"tienhoven",http://www.gemeentegeschiedenis.nl/amco/10706
"tietjerksteradeel",http://www.gemeentegeschiedenis.nl/amco/11241
"tilburg",http://www.gemeentegeschiedenis.nl/amco/10792
"tjalleberd",http://www.gemeentegeschiedenis.nl/amco/10157
"tjerkwerd",http://www.gemeentegeschiedenis.nl/amco/11196
"tjum",http://www.gemeentegeschiedenis.nl/amco/10404
"tolsteeg",http://www.gemeentegeschiedenis.nl/amco/10415
"tongelre",http://www.gemeentegeschiedenis.nl/amco/11240
"tubbergen",http://www.gemeentegeschiedenis.nl/amco/10694
"tudderen",http://www.gemeentegeschiedenis.nl/amco/10794
"tull en 't waal",http://www.gemeentegeschiedenis.nl/amco/11022
"twello",http://www.gemeentegeschiedenis.nl/amco/10846
"twenterand",http://www.gemeentegeschiedenis.nl/amco/10643
"twisk",http://www.gemeentegeschiedenis.nl/amco/10371
"tynaarlo",http://www.gemeentegeschiedenis.nl/amco/10002
"tytsjerksteradiel",http://www.gemeentegeschiedenis.nl/amco/11241
"ubach over worms",http://www.gemeentegeschiedenis.nl/amco/10146
"ubbergen",http://www.gemeentegeschiedenis.nl/amco/10408
"uden",http://www.gemeentegeschiedenis.nl/amco/11141
"udenhout",http://www.gemeentegeschiedenis.nl/amco/11268
"uitgeest",http://www.gemeentegeschiedenis.nl/amco/11238
"uithoorn",http://www.gemeentegeschiedenis.nl/amco/11206
"uithuizen",http://www.gemeentegeschiedenis.nl/amco/11137
"uithuizermeeden",http://www.gemeentegeschiedenis.nl/amco/10246
"ulestraten",http://www.gemeentegeschiedenis.nl/amco/11220
"ulrum",http://www.gemeentegeschiedenis.nl/amco/10180
"ureterp",http://www.gemeentegeschiedenis.nl/amco/10005
"urk",http://www.gemeentegeschiedenis.nl/amco/10783
"urmond",http://www.gemeentegeschiedenis.nl/amco/10700
"ursem",http://www.gemeentegeschiedenis.nl/amco/10696
"usquert",http://www.gemeentegeschiedenis.nl/amco/11035
"utingeradeel",http://www.gemeentegeschiedenis.nl/amco/10140
"utrecht",http://www.gemeentegeschiedenis.nl/amco/10722
"utrechtse heuvelrug",http://www.gemeentegeschiedenis.nl/amco/10777
"vaals",http://www.gemeentegeschiedenis.nl/amco/10007
"vaassen",http://www.gemeentegeschiedenis.nl/amco/11380
"vaesrade",http://www.gemeentegeschiedenis.nl/amco/10509
"valburg",http://www.gemeentegeschiedenis.nl/amco/11071
"valkenburg",http://www.gemeentegeschiedenis.nl/amco/11077
"valkenburg aan de geul",http://www.gemeentegeschiedenis.nl/amco/11111
"valkenburg-houthem",http://www.gemeentegeschiedenis.nl/amco/11111
"valkenisse",http://www.gemeentegeschiedenis.nl/amco/11444
"valkenswaard",http://www.gemeentegeschiedenis.nl/amco/11031
"varik",http://www.gemeentegeschiedenis.nl/amco/11064
"varsseveld",http://www.gemeentegeschiedenis.nl/amco/10318
"veen",http://www.gemeentegeschiedenis.nl/amco/10015
"veendam",http://www.gemeentegeschiedenis.nl/amco/11292
"veenendaal",http://www.gemeentegeschiedenis.nl/amco/11052
"veenhuizen",http://www.gemeentegeschiedenis.nl/amco/10718
"veenwouden",http://www.gemeentegeschiedenis.nl/amco/10032
"veere",http://www.gemeentegeschiedenis.nl/amco/10369
"veessen",http://www.gemeentegeschiedenis.nl/amco/10966
"veghel",http://www.gemeentegeschiedenis.nl/amco/10985
"velden",http://www.gemeentegeschiedenis.nl/amco/10202
"veldhoven",http://www.gemeentegeschiedenis.nl/amco/10071
"veldhoven en meerveldhoven",http://www.gemeentegeschiedenis.nl/amco/10071
"veldhuizen",http://www.gemeentegeschiedenis.nl/amco/10713
"velp",http://www.gemeentegeschiedenis.nl/amco/10698
"velsen",http://www.gemeentegeschiedenis.nl/amco/10620
"venhuizen",http://www.gemeentegeschiedenis.nl/amco/10433
"venlo",http://www.gemeentegeschiedenis.nl/amco/10477
"venray",http://www.gemeentegeschiedenis.nl/amco/11222
"verwolde",http://www.gemeentegeschiedenis.nl/amco/10275
"vessem, wintelre en knegsel",http://www.gemeentegeschiedenis.nl/amco/11414
"veur",http://www.gemeentegeschiedenis.nl/amco/10366
"vianen",http://www.gemeentegeschiedenis.nl/amco/10887
"vierlingsbeek",http://www.gemeentegeschiedenis.nl/amco/10066
"vierpolders",http://www.gemeentegeschiedenis.nl/amco/11056
"vinkeveen",http://www.gemeentegeschiedenis.nl/amco/11048
"vinkeveen en waverveen",http://www.gemeentegeschiedenis.nl/amco/11048
"vlaardingen",http://www.gemeentegeschiedenis.nl/amco/10811
"vlaardinger-ambacht",http://www.gemeentegeschiedenis.nl/amco/10790
"vlagtwedde",http://www.gemeentegeschiedenis.nl/amco/11249
"vledder",http://www.gemeentegeschiedenis.nl/amco/11120
"vleuten",http://www.gemeentegeschiedenis.nl/amco/10658
"vleuten-de meern",http://www.gemeentegeschiedenis.nl/amco/10658
"vlieland",http://www.gemeentegeschiedenis.nl/amco/10211
"vlierden",http://www.gemeentegeschiedenis.nl/amco/10268
"vliet",http://www.gemeentegeschiedenis.nl/amco/10090
"vlijmen",http://www.gemeentegeschiedenis.nl/amco/11293
"vlijmen en engelen",http://www.gemeentegeschiedenis.nl/amco/11293
"vlissingen",http://www.gemeentegeschiedenis.nl/amco/10270
"vlist",http://www.gemeentegeschiedenis.nl/amco/11174
"vlodrop",http://www.gemeentegeschiedenis.nl/amco/10644
"voerendaal",http://www.gemeentegeschiedenis.nl/amco/11341
"vogelwaarde",http://www.gemeentegeschiedenis.nl/amco/10100
"vollenhove",http://www.gemeentegeschiedenis.nl/amco/11088
"voorburg",http://www.gemeentegeschiedenis.nl/amco/11103
"voorhout",http://www.gemeentegeschiedenis.nl/amco/10017
"voorschoten",http://www.gemeentegeschiedenis.nl/amco/10537
"voorst",http://www.gemeentegeschiedenis.nl/amco/10912
"voorthuizen",http://www.gemeentegeschiedenis.nl/amco/11425
"vorden",http://www.gemeentegeschiedenis.nl/amco/10957
"vreeland",http://www.gemeentegeschiedenis.nl/amco/10898
"vreeswijk",http://www.gemeentegeschiedenis.nl/amco/10441
"vries",http://www.gemeentegeschiedenis.nl/amco/10630
"vriezenveen",http://www.gemeentegeschiedenis.nl/amco/10643
"vrijberge",http://www.gemeentegeschiedenis.nl/amco/10429
"vrije en lage boekhorst",http://www.gemeentegeschiedenis.nl/amco/10767
"vrijenban",http://www.gemeentegeschiedenis.nl/amco/10853
"vrijhoef en kalverbroek",http://www.gemeentegeschiedenis.nl/amco/10482
"vrijhoeve-capelle",http://www.gemeentegeschiedenis.nl/amco/10870
"vrijhoeven",http://www.gemeentegeschiedenis.nl/amco/10615
"vrouwenparochie",http://www.gemeentegeschiedenis.nl/amco/10614
"vrouwenpolder",http://www.gemeentegeschiedenis.nl/amco/10635
"vught",http://www.gemeentegeschiedenis.nl/amco/11224
"vuren",http://www.gemeentegeschiedenis.nl/amco/11376
"waalre",http://www.gemeentegeschiedenis.nl/amco/10959
"waalwijk",http://www.gemeentegeschiedenis.nl/amco/11359
"waarde",http://www.gemeentegeschiedenis.nl/amco/10082
"waardenburg",http://www.gemeentegeschiedenis.nl/amco/10238
"waarder",http://www.gemeentegeschiedenis.nl/amco/10830
"waddinxveen",http://www.gemeentegeschiedenis.nl/amco/10081
"wadenoijen",http://www.gemeentegeschiedenis.nl/amco/10201
"wageningen",http://www.gemeentegeschiedenis.nl/amco/11010
"wamel",http://www.gemeentegeschiedenis.nl/amco/10042
"wanneperveen",http://www.gemeentegeschiedenis.nl/amco/10105
"wanroij",http://www.gemeentegeschiedenis.nl/amco/10265
"wanssum",http://www.gemeentegeschiedenis.nl/amco/10991
"warder",http://www.gemeentegeschiedenis.nl/amco/11073
"warffum",http://www.gemeentegeschiedenis.nl/amco/10498
"warmenhuizen",http://www.gemeentegeschiedenis.nl/amco/10221
"warmond",http://www.gemeentegeschiedenis.nl/amco/10204
"warnsveld",http://www.gemeentegeschiedenis.nl/amco/10838
"waspik",http://www.gemeentegeschiedenis.nl/amco/10402
"wassenaar",http://www.gemeentegeschiedenis.nl/amco/10164
"watergraafsmeer",http://www.gemeentegeschiedenis.nl/amco/11122
"wateringen",http://www.gemeentegeschiedenis.nl/amco/11329
"waterland",http://www.gemeentegeschiedenis.nl/amco/10983
"waterlandkerkje",http://www.gemeentegeschiedenis.nl/amco/10352
"waverveen",http://www.gemeentegeschiedenis.nl/amco/11365
"wedde",http://www.gemeentegeschiedenis.nl/amco/10247
"weerselo",http://www.gemeentegeschiedenis.nl/amco/10893
"weert",http://www.gemeentegeschiedenis.nl/amco/11081
"weesp",http://www.gemeentegeschiedenis.nl/amco/10773
"weesperkarspel",http://www.gemeentegeschiedenis.nl/amco/10377
"wehl",http://www.gemeentegeschiedenis.nl/amco/11116
"wemeldinge",http://www.gemeentegeschiedenis.nl/amco/11145
"werkendam",http://www.gemeentegeschiedenis.nl/amco/10078
"werkhoven",http://www.gemeentegeschiedenis.nl/amco/11299
"wervershoof",http://www.gemeentegeschiedenis.nl/amco/11270
"wessem",http://www.gemeentegeschiedenis.nl/amco/10127
"west maas en waal",http://www.gemeentegeschiedenis.nl/amco/10042
"west-barendrecht",http://www.gemeentegeschiedenis.nl/amco/10943
"west-souburg",http://www.gemeentegeschiedenis.nl/amco/10500
"westbroek",http://www.gemeentegeschiedenis.nl/amco/10145
"westdongeradeel",http://www.gemeentegeschiedenis.nl/amco/10129
"westdorpe",http://www.gemeentegeschiedenis.nl/amco/10915
"westenschouwen",http://www.gemeentegeschiedenis.nl/amco/11027
"wester-koggenland",http://www.gemeentegeschiedenis.nl/amco/10354
"westerbork",http://www.gemeentegeschiedenis.nl/amco/11095
"westerhoven",http://www.gemeentegeschiedenis.nl/amco/11041
"westerlee",http://www.gemeentegeschiedenis.nl/amco/11378
"westerschouwen",http://www.gemeentegeschiedenis.nl/amco/10701
"westerveld",http://www.gemeentegeschiedenis.nl/amco/10186
"westervoort",http://www.gemeentegeschiedenis.nl/amco/11085
"westkapelle",http://www.gemeentegeschiedenis.nl/amco/10931
"westkapelle-binnen",http://www.gemeentegeschiedenis.nl/amco/10931
"westkapelle-buiten en sirpoppekerke",http://www.gemeentegeschiedenis.nl/amco/10294
"westkerke",http://www.gemeentegeschiedenis.nl/amco/10889
"westland",http://www.gemeentegeschiedenis.nl/amco/11418
"westmaas",http://www.gemeentegeschiedenis.nl/amco/10695
"weststellingwerf",http://www.gemeentegeschiedenis.nl/amco/11322
"westvoorne",http://www.gemeentegeschiedenis.nl/amco/10009
"westwoud",http://www.gemeentegeschiedenis.nl/amco/11101
"westzaan",http://www.gemeentegeschiedenis.nl/amco/11381
"weurt",http://www.gemeentegeschiedenis.nl/amco/10939
"wieldrecht",http://www.gemeentegeschiedenis.nl/amco/11353
"wierden",http://www.gemeentegeschiedenis.nl/amco/10676
"wieringen",http://www.gemeentegeschiedenis.nl/amco/11277
"wieringermeer",http://www.gemeentegeschiedenis.nl/amco/10239
"wieringerwaard",http://www.gemeentegeschiedenis.nl/amco/11164
"wijchen",http://www.gemeentegeschiedenis.nl/amco/10723
"wijdemeren",http://www.gemeentegeschiedenis.nl/amco/10534
"wijdenes",http://www.gemeentegeschiedenis.nl/amco/10631
"wijdewormer",http://www.gemeentegeschiedenis.nl/amco/10434
"wijhe",http://www.gemeentegeschiedenis.nl/amco/10888
"wijk aan zee en duin",http://www.gemeentegeschiedenis.nl/amco/11366
"wijk bij duurstede",http://www.gemeentegeschiedenis.nl/amco/10760
"wijk en aalburg",http://www.gemeentegeschiedenis.nl/amco/11084
"wijlre",http://www.gemeentegeschiedenis.nl/amco/10131
"wijnandsrade",http://www.gemeentegeschiedenis.nl/amco/10992
"wijngaarden",http://www.gemeentegeschiedenis.nl/amco/10263
"wildervank",http://www.gemeentegeschiedenis.nl/amco/10825
"willemstad",http://www.gemeentegeschiedenis.nl/amco/10827
"willeskop",http://www.gemeentegeschiedenis.nl/amco/10758
"willige langerak",http://www.gemeentegeschiedenis.nl/amco/10368
"wilnis",http://www.gemeentegeschiedenis.nl/amco/10365
"wilp",http://www.gemeentegeschiedenis.nl/amco/11388
"wilsum",http://www.gemeentegeschiedenis.nl/amco/10194
"wimmenum",http://www.gemeentegeschiedenis.nl/amco/10725
"windeweer",http://www.gemeentegeschiedenis.nl/amco/10803
"winkel",http://www.gemeentegeschiedenis.nl/amco/10923
"winschoten",http://www.gemeentegeschiedenis.nl/amco/10453
"winssen",http://www.gemeentegeschiedenis.nl/amco/11385
"winsum",http://www.gemeentegeschiedenis.nl/amco/11135
"winterswijk",http://www.gemeentegeschiedenis.nl/amco/11119
"wirdum",http://www.gemeentegeschiedenis.nl/amco/10738
"wisch",http://www.gemeentegeschiedenis.nl/amco/10318
"wissekerke",http://www.gemeentegeschiedenis.nl/amco/11436
"wissenkerke",http://www.gemeentegeschiedenis.nl/amco/10243
"witmarsum",http://www.gemeentegeschiedenis.nl/amco/10454
"wittem",http://www.gemeentegeschiedenis.nl/amco/11371
"woensdrecht",http://www.gemeentegeschiedenis.nl/amco/10602
"woensel",http://www.gemeentegeschiedenis.nl/amco/10894
"woerden",http://www.gemeentegeschiedenis.nl/amco/10974
"wognum",http://www.gemeentegeschiedenis.nl/amco/10818
"wolphaartsdijk",http://www.gemeentegeschiedenis.nl/amco/10543
"wolvega",http://www.gemeentegeschiedenis.nl/amco/11055
"wommels",http://www.gemeentegeschiedenis.nl/amco/11290
"wonseradeel",http://www.gemeentegeschiedenis.nl/amco/10454
"workum",http://www.gemeentegeschiedenis.nl/amco/10768
"wormer",http://www.gemeentegeschiedenis.nl/amco/10648
"wormerland",http://www.gemeentegeschiedenis.nl/amco/10648
"wormerveer",http://www.gemeentegeschiedenis.nl/amco/10361
"woubrugge",http://www.gemeentegeschiedenis.nl/amco/10461
"woudenberg",http://www.gemeentegeschiedenis.nl/amco/11398
"woudrichem",http://www.gemeentegeschiedenis.nl/amco/10282
"woudsend",http://www.gemeentegeschiedenis.nl/amco/11427
"wouw",http://www.gemeentegeschiedenis.nl/amco/10808
"wulverhorst",http://www.gemeentegeschiedenis.nl/amco/10817
"wymbritseradeel",http://www.gemeentegeschiedenis.nl/amco/11427
"wymbritseradiel",http://www.gemeentegeschiedenis.nl/amco/11427
"wûnseradiel",http://www.gemeentegeschiedenis.nl/amco/10454
"yerseke",http://www.gemeentegeschiedenis.nl/amco/11247
"zaamslag",http://www.gemeentegeschiedenis.nl/amco/11173
"zaandam",http://www.gemeentegeschiedenis.nl/amco/11044
"zaandijk",http://www.gemeentegeschiedenis.nl/amco/11404
"zaanstad",http://www.gemeentegeschiedenis.nl/amco/11044
"zalk en veecaten",http://www.gemeentegeschiedenis.nl/amco/10633
"zaltbommel",http://www.gemeentegeschiedenis.nl/amco/10557
"zandvoort",http://www.gemeentegeschiedenis.nl/amco/10910
"zeddam",http://www.gemeentegeschiedenis.nl/amco/10003
"zederik",http://www.gemeentegeschiedenis.nl/amco/10618
"zeeland",http://www.gemeentegeschiedenis.nl/amco/10759
"zeelst",http://www.gemeentegeschiedenis.nl/amco/10096
"zeevang",http://www.gemeentegeschiedenis.nl/amco/11121
"zeewolde",http://www.gemeentegeschiedenis.nl/amco/10012
"zegveld",http://www.gemeentegeschiedenis.nl/amco/10949
"zegwaart",http://www.gemeentegeschiedenis.nl/amco/10185
"zeist",http://www.gemeentegeschiedenis.nl/amco/10324
"zelhem",http://www.gemeentegeschiedenis.nl/amco/11159
"zesgehuchten",http://www.gemeentegeschiedenis.nl/amco/10329
"zevenaar",http://www.gemeentegeschiedenis.nl/amco/10938
"zevenbergen",http://www.gemeentegeschiedenis.nl/amco/10046
"zevender",http://www.gemeentegeschiedenis.nl/amco/11151
"zevenhoven",http://www.gemeentegeschiedenis.nl/amco/11317
"zevenhuizen",http://www.gemeentegeschiedenis.nl/amco/11377
"zevenhuizen-moerkapelle",http://www.gemeentegeschiedenis.nl/amco/11377
"zierikzee",http://www.gemeentegeschiedenis.nl/amco/10843
"zijpe",http://www.gemeentegeschiedenis.nl/amco/10004
"zoelen",http://www.gemeentegeschiedenis.nl/amco/10897
"zoetermeer",http://www.gemeentegeschiedenis.nl/amco/10766
"zoeterwoude",http://www.gemeentegeschiedenis.nl/amco/11074
"zonnemaire",http://www.gemeentegeschiedenis.nl/amco/10040
"zoutelande",http://www.gemeentegeschiedenis.nl/amco/10779
"zouteveen",http://www.gemeentegeschiedenis.nl/amco/11231
"zuid- en noord-schermer",http://www.gemeentegeschiedenis.nl/amco/11311
"zuid-beijerland",http://www.gemeentegeschiedenis.nl/amco/10917
"zuid-polsbroek",http://www.gemeentegeschiedenis.nl/amco/10229
"zuid-scharwoude",http://www.gemeentegeschiedenis.nl/amco/10159
"zuid-waddinxveen",http://www.gemeentegeschiedenis.nl/amco/10081
"zuidbroek",http://www.gemeentegeschiedenis.nl/amco/11282
"zuiddorpe",http://www.gemeentegeschiedenis.nl/amco/11087
"zuidhorn",http://www.gemeentegeschiedenis.nl/amco/10021
"zuidland",http://www.gemeentegeschiedenis.nl/amco/10316
"zuidlaren",http://www.gemeentegeschiedenis.nl/amco/10002
"zuidschalkwijk",http://www.gemeentegeschiedenis.nl/amco/11394
"zuidwijk",http://www.gemeentegeschiedenis.nl/amco/10343
"zuidwolde",http://www.gemeentegeschiedenis.nl/amco/10262
"zuidzande",http://www.gemeentegeschiedenis.nl/amco/10437
"zuilen",http://www.gemeentegeschiedenis.nl/amco/10059
"zuilichem",http://www.gemeentegeschiedenis.nl/amco/11036
"zundert",http://www.gemeentegeschiedenis.nl/amco/11192
"zutphen",http://www.gemeentegeschiedenis.nl/amco/10254
"zwaag",http://www.gemeentegeschiedenis.nl/amco/10218
"zwammerdam",http://www.gemeentegeschiedenis.nl/amco/10675
"zwartewaal",http://www.gemeentegeschiedenis.nl/amco/10703
"zwartewaterland",http://www.gemeentegeschiedenis.nl/amco/10746
"zwartsluis",http://www.gemeentegeschiedenis.nl/amco/10303
"zweeloo",http://www.gemeentegeschiedenis.nl/amco/10872
"zwijndrecht",http://www.gemeentegeschiedenis.nl/amco/10468
"zwolle",http://www.gemeentegeschiedenis.nl/amco/10093
"zwollerkerspel",http://www.gemeentegeschiedenis.nl/amco/10654

